date,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,rain,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,et0_fao_evapotranspiration,vapor_pressure_deficit,time_of_day,region
1940-01-01,21.45,82.78354,18.4,0.0,0.0,0.0,0.0,0.03393898,0.44010973,Madrugada,"Point (-30, 60)"
1940-01-01,21.6,81.770424,18.35,0.0,0.0,0.0,0.0,0.034687303,0.4703021,Madrugada,"Point (-30, 60)"
1940-01-01,21.6,81.770424,18.35,0.0,0.0,0.0,0.0,0.033470683,0.4703021,Madrugada,"Point (-30, 60)"
1940-01-01,21.65,82.29061,18.5,0.1,0.1,0.0,0.0,0.03064774,0.45827365,Madrugada,"Point (-30, 60)"
1940-01-01,21.6,82.54258,18.5,0.1,0.1,0.0,0.0,0.031212827,0.4503758,Madrugada,"Point (-30, 60)"
1940-01-01,21.7,81.272,18.35,0.0,0.0,0.0,0.0,0.037718747,0.4861195,Madrugada,"Point (-30, 60)"
1940-01-01,21.75,81.02406,18.35,0.0,0.0,0.0,0.0,0.042032763,0.4940598,Madrugada,"Point (-30, 60)"
1940-01-01,21.75,78.76626,17.9,0.1,0.1,0.0,0.0,0.074667156,0.55286336,Madrugada,"Point (-30, 60)"
1940-01-01,21.7,78.75913,17.85,0.0,0.0,0.0,0.0,0.13187198,0.5513675,Madrugada,"Point (-30, 60)"
1940-01-01,21.5,79.979706,17.9,0.0,0.0,0.0,0.0,0.21342878,0.51337314,Madrugada,"Point (-30, 60)"
1940-01-01,21.4,79.714745,17.75,0.0,0.0,0.0,0.0,0.29878297,0.51700306,Madrugada,"Point (-30, 60)"
1940-01-01,21.3,80.20474,17.75,0.0,0.0,0.0,0.0,0.39147016,0.5014372,Madrugada,"Point (-30, 60)"
1940-01-01,21.2,79.1859,17.45,0.0,0.0,0.0,0.0,0.41215292,0.5240394,Madrugada,"Point (-30, 60)"
1940-01-01,21.0,79.91154,17.4,0.0,0.0,0.0,0.0,0.4705708,0.4996084,Madrugada,"Point (-30, 60)"
1940-01-01,20.95,79.4013,17.25,0.0,0.0,0.0,0.0,0.4904019,0.5107354,Madrugada,"Point (-30, 60)"
1940-01-01,20.9,79.64576,17.25,0.0,0.0,0.0,0.0,0.49112114,0.5031272,Madrugada,"Point (-30, 60)"
1940-01-01,20.8,79.12943,17.05,0.0,0.0,0.0,0.0,0.4338986,0.5127387,Madrugada,"Point (-30, 60)"
1940-01-01,20.65,78.3591,16.75,0.0,0.0,0.0,0.0,0.33471557,0.5267955,Madrugada,"Point (-30, 60)"
1940-01-01,20.6,76.627495,16.35,0.0,0.0,0.0,0.0,0.23541614,0.5672163,Madrugada,"Point (-30, 60)"
1940-01-01,20.45,75.15152,15.9,0.0,0.0,0.0,0.0,0.1518539,0.5975108,Madrugada,"Point (-30, 60)"
1940-01-01,20.35,72.30092,15.2,0.0,0.0,0.0,0.0,0.10584478,0.66199636,Madrugada,"Point (-30, 60)"
1940-01-01,20.35,70.91943,14.9,0.0,0.0,0.0,0.0,0.085073784,0.6950271,Madrugada,"Point (-30, 60)"
1940-01-01,20.4,70.02099,14.75,0.0,0.0,0.0,0.0,0.088791564,0.718719,Madrugada,"Point (-30, 60)"
1940-01-01,20.4,70.473625,14.85,0.0,0.0,0.0,0.0,0.08800066,0.70786333,Madrugada,"Point (-30, 60)"
1940-01-01,20.4,71.38658,15.05,0.0,0.0,0.0,0.0,0.08374245,0.68596685,Madrugada,"Point (-30, 60)"
1940-01-01,20.3,71.82872,15.05,0.0,0.0,0.0,0.0,0.080680996,0.67121565,Madrugada,"Point (-30, 60)"
1940-01-01,20.2,72.27393,15.05,0.0,0.0,0.0,0.0,0.07505994,0.6565443,Madrugada,"Point (-30, 60)"
1940-01-01,20.1,73.42673,15.2,0.0,0.0,0.0,0.0,0.058903556,0.62536645,Madrugada,"Point (-30, 60)"
1940-01-01,20.0,73.882545,15.2,0.0,0.0,0.0,0.0,0.05530735,0.6108527,Madrugada,"Point (-30, 60)"
1940-01-01,28.390999,26.806267,7.491,,,0.035,0.059,,2.8307002,Madrugada,"Point (-30, 120)"
1940-01-01,31.391,23.659315,8.191,,,0.035,0.059,,3.506766,Madrugada,"Point (-30, 120)"
1940-01-01,33.041,20.690031,7.5910006,,,0.035,0.059,,3.998478,Madrugada,"Point (-30, 120)"
1940-01-01,35.291,17.457766,6.941,,,0.035,0.059,,4.715942,Madrugada,"Point (-30, 120)"
1940-01-01,35.941,15.777075,5.991,,,0.035,0.059,,4.9872665,Madrugada,"Point (-30, 120)"
1940-01-01,33.641003,17.61782,5.741,,,0.053,0.059,,4.295379,Madrugada,"Point (-30, 120)"
1940-01-01,36.091,12.158169,2.391,,,0.051,0.059,,5.2450924,Madrugada,"Point (-30, 120)"
1940-01-01,36.191,9.885724,-0.40900016,0.0,0.0,0.049,0.059,0.99526054,5.4106855,Madrugada,"Point (-30, 120)"
1940-01-01,35.241,9.898469,-1.1090001,0.0,0.0,0.048,0.059,0.8850525,5.1347847,Madrugada,"Point (-30, 120)"
1940-01-01,33.591,10.890076,-1.059,0.0,0.0,0.047,0.059,0.7201834,4.63402,Madrugada,"Point (-30, 120)"
1940-01-01,31.991,11.65764,-1.3590001,0.0,0.0,0.047,0.059,0.53436685,4.199392,Madrugada,"Point (-30, 120)"
1940-01-01,30.340998,12.853685,-1.309,0.0,0.0,0.047,0.059,0.3553025,3.7717593,Madrugada,"Point (-30, 120)"
1940-01-01,28.691,14.716981,-0.75900006,0.0,0.0,0.046,0.059,0.29539743,3.356829,Madrugada,"Point (-30, 120)"
1940-01-01,26.591,20.075432,1.8409998,0.0,0.0,0.046,0.059,0.30553627,2.7830272,Madrugada,"Point (-30, 120)"
1940-01-01,24.191,26.867287,3.9409997,0.0,0.0,0.046,0.059,0.27075887,2.2084076,Madrugada,"Point (-30, 120)"
1940-01-01,22.290998,31.649172,4.641,0.0,0.0,0.046,0.059,0.23528968,1.8405001,Madrugada,"Point (-30, 120)"
1940-01-01,20.390999,37.85524,5.5410004,0.0,0.0,0.046,0.059,0.19667551,1.4896727,Madrugada,"Point (-30, 120)"
1940-01-01,18.640999,45.065575,6.491,0.0,0.0,0.046,0.059,0.16173835,1.1812811,Madrugada,"Point (-30, 120)"
1940-01-01,17.091,51.594276,7.0410004,0.0,0.0,0.046,0.059,0.12566131,0.9442495,Madrugada,"Point (-30, 120)"
1940-01-01,15.991,55.902405,7.191,0.0,0.0,0.045,0.059,0.097310774,0.80216765,Madrugada,"Point (-30, 120)"
1940-01-01,15.091001,59.018066,7.141,0.0,0.0,0.045,0.059,0.083000675,0.70376325,Madrugada,"Point (-30, 120)"
1940-01-01,14.341001,60.89026,6.891,0.0,0.0,0.045,0.059,0.072415106,0.63994104,Madrugada,"Point (-30, 120)"
1940-01-01,14.491,60.302856,6.891,0.0,0.0,0.045,0.059,0.087803796,0.65587443,Madrugada,"Point (-30, 120)"
1940-01-01,15.341001,56.89635,6.8410006,0.0,0.0,0.045,0.059,0.15094528,0.7521748,Madrugada,"Point (-30, 120)"
1940-01-01,16.941,50.503082,6.5910006,0.0,0.0,0.045,0.059,0.2554912,0.95642895,Madrugada,"Point (-30, 120)"
1940-01-01,19.140999,40.62406,5.441,0.0,0.0,0.045,0.059,0.42395857,1.317266,Madrugada,"Point (-30, 120)"
1940-01-01,21.091,32.886906,4.141,0.0,0.0,0.045,0.059,0.5718603,1.6795735,Madrugada,"Point (-30, 120)"
1940-01-01,22.640999,26.723785,2.5410001,0.0,0.0,0.044,0.059,0.6863429,2.0155756,Madrugada,"Point (-30, 120)"
1940-01-01,23.941,20.72373,0.09099984,0.0,0.0,0.044,0.059,0.76464033,2.3585103,Madrugada,"Point (-30, 120)"
1940-01-01,24.991,15.500686,-3.009,0.0,0.0,0.044,0.059,0.79986537,2.6767821,Madrugada,"Point (-30, 120)"
1940-01-01,25.591,12.395836,-5.509,0.0,0.0,0.043,0.059,0.78404605,2.875848,Madrugada,"Point (-30, 120)"
1940-01-01,25.591,11.181721,-6.859,0.0,0.0,0.043,0.059,0.71929634,2.9157147,Madrugada,"Point (-30, 120)"
1940-01-01,25.091,11.431051,-6.9589996,0.0,0.0,0.043,0.059,0.61173344,2.8224938,Madrugada,"Point (-30, 120)"
1940-01-01,24.091,12.323358,-6.759,0.0,0.0,0.043,0.059,0.48006958,2.6321206,Madrugada,"Point (-30, 120)"
1940-01-01,24.841,11.381713,-7.2089996,0.0,0.0,0.043,0.059,0.36143187,2.782344,Madrugada,"Point (-30, 120)"
1940-01-01,22.991,13.52603,-6.4090004,0.0,0.0,0.043,0.059,0.22780673,2.4297192,Madrugada,"Point (-30, 120)"
1940-01-01,21.591,15.185622,-6.009,0.0,0.0,0.043,0.059,0.2031185,2.1887555,Madrugada,"Point (-30, 120)"
1940-01-01,20.341,16.460829,-5.959,0.0,0.0,0.043,0.059,0.197601,1.9966234,Madrugada,"Point (-30, 120)"
1940-01-01,19.191,17.41014,-6.1590004,0.0,0.0,0.043,0.059,0.1866962,1.8381948,Madrugada,"Point (-30, 120)"
1940-01-01,18.091,18.367502,-6.359,0.0,0.0,0.043,0.059,0.16833487,1.6961833,Madrugada,"Point (-30, 120)"
1940-01-01,16.991,19.388294,-6.559,0.0,0.0,0.043,0.059,0.15195453,1.5627741,Madrugada,"Point (-30, 120)"
1940-01-01,16.040998,21.15431,-6.209,0.0,0.0,0.043,0.059,0.1642161,1.4390104,Madrugada,"Point (-30, 120)"
1940-01-01,14.141,33.244713,-1.809,0.0,0.0,0.043,0.059,0.15231618,1.078378,Madrugada,"Point (-30, 120)"
1940-01-01,12.141,46.944473,1.141,0.0,0.0,0.043,0.059,0.10399623,0.75223583,Madrugada,"Point (-30, 120)"
1940-01-01,11.041,52.325687,1.641,0.0,0.0,0.043,0.059,0.08658555,0.6285798,Madrugada,"Point (-30, 120)"
1940-01-01,10.291,55.596798,1.7910001,0.0,0.0,0.043,0.059,0.07595919,0.55695784,Madrugada,"Point (-30, 120)"
1940-01-01,10.491,55.84801,2.0410001,0.0,0.0,0.043,0.059,0.062982775,0.5612398,Madrugada,"Point (-30, 120)"
1940-01-01,11.991,49.84832,1.8409998,0.0,0.0,0.043,0.059,0.1518699,0.7040796,Madrugada,"Point (-30, 120)"
1940-01-01,17.95,83.42634,15.1,,,0.0,0.0,,0.34115314,Madrugada,"Point (30, 180)"
1940-01-01,17.3,88.6065,15.4,,,0.0,0.0,,0.22511494,Madrugada,"Point (30, 180)"
1940-01-01,18.1,74.27595,13.45,,,0.0,0.0,,0.53456926,Madrugada,"Point (30, 180)"
1940-01-01,18.2,68.68807,12.35,,,0.0,0.0,,0.6548246,Madrugada,"Point (30, 180)"
1940-01-01,17.85,68.61805,12.0,,,0.0,0.0,,0.64203894,Madrugada,"Point (30, 180)"
1940-01-01,17.2,71.49057,12.0,,,0.0,0.0,,0.5598619,Madrugada,"Point (30, 180)"
1940-01-01,16.55,74.49864,12.0,,,0.0,0.0,,0.48059154,Madrugada,"Point (30, 180)"
1940-01-01,16.2,74.68501,11.7,0.0,0.0,0.0,0.0,0.08331974,0.46658695,Madrugada,"Point (30, 180)"
1940-01-01,16.05,72.95011,11.2,0.0,0.0,0.0,0.0,0.082950145,0.49383378,Madrugada,"Point (30, 180)"
1940-01-01,16.05,71.27526,10.85,0.0,0.0,0.0,0.0,0.085425206,0.5244192,Madrugada,"Point (30, 180)"
1940-01-01,15.95,67.55298,9.95,0.0,0.0,0.0,0.0,0.08017976,0.58863354,Madrugada,"Point (30, 180)"
1940-01-01,16.15,65.36897,9.65,0.0,0.0,0.0,0.0,0.091329195,0.6363232,Madrugada,"Point (30, 180)"
1940-01-01,16.35,63.46679,9.4,0.0,0.0,0.0,0.0,0.10175109,0.67988133,Madrugada,"Point (30, 180)"
1940-01-01,16.45,62.85253,9.35,0.0,0.0,0.0,0.0,0.1080299,0.69572306,Madrugada,"Point (30, 180)"
1940-01-01,16.55,62.45412,9.35,0.1,0.1,0.0,0.0,0.11416609,0.70766556,Madrugada,"Point (30, 180)"
1940-01-01,16.6,62.465595,9.4,0.1,0.1,0.0,0.0,0.115173034,0.70969725,Madrugada,"Point (30, 180)"
1940-01-01,16.45,64.56334,9.75,0.2,0.2,0.0,0.0,0.105574526,0.6636709,Madrugada,"Point (30, 180)"
1940-01-01,16.3,65.84107,9.9,0.2,0.2,0.0,0.0,0.09718768,0.63366437,Madrugada,"Point (30, 180)"
1940-01-01,16.25,66.7174,10.05,0.0,0.0,0.0,0.0,0.09076875,0.61544275,Madrugada,"Point (30, 180)"
1940-01-01,16.1,68.49292,10.3,0.0,0.0,0.0,0.0,0.076659344,0.5770657,Madrugada,"Point (30, 180)"
1940-01-01,16.0,68.9314,10.3,0.0,0.0,0.0,0.0,0.08698884,0.56541896,Madrugada,"Point (30, 180)"
1940-01-01,15.9,69.14185,10.25,0.0,0.0,0.0,0.0,0.1443038,0.5580189,Madrugada,"Point (30, 180)"
1940-01-01,15.25,67.4076,9.25,0.0,0.0,0.0,0.0,0.19478454,0.5653939,Madrugada,"Point (30, 180)"
1940-01-01,15.25,65.17276,8.75,0.0,0.0,0.0,0.0,0.23494223,0.60417414,Madrugada,"Point (30, 180)"
1940-01-01,15.25,64.08006,8.5,0.0,0.0,0.0,0.0,0.25017834,0.6231357,Madrugada,"Point (30, 180)"
1940-01-01,15.3,64.52628,8.65,0.0,0.0,0.0,0.0,0.26907519,0.617368,Madrugada,"Point (30, 180)"
1940-01-01,15.3,64.30844,8.6,0.0,0.0,0.0,0.0,0.2536695,0.6211604,Madrugada,"Point (30, 180)"
1940-01-01,15.3,64.09125,8.55,0.0,0.0,0.0,0.0,0.20285887,0.62494135,Madrugada,"Point (30, 180)"
1940-01-01,15.3,62.58897,8.2,0.0,0.0,0.0,0.0,0.14874719,0.65109456,Madrugada,"Point (30, 180)"
1940-01-01,15.3,61.744556,8.0,0.0,0.0,0.0,0.0,0.0929826,0.6657951,Madrugada,"Point (30, 180)"
1940-01-01,15.15,60.66745,7.6,0.0,0.0,0.0,0.0,0.072668955,0.6779934,Madrugada,"Point (30, 180)"
1940-01-01,15.2,60.267017,7.55,0.0,0.0,0.0,0.0,0.025978366,0.6870985,Madrugada,"Point (30, 180)"
1940-01-01,15.1,61.908073,7.85,0.0,0.0,0.0,0.0,0.012131474,0.6544981,Madrugada,"Point (30, 180)"
1940-01-01,15.1,65.36057,8.65,0.0,0.0,0.0,0.0,0.006697153,0.5951605,Madrugada,"Point (30, 180)"
1940-01-01,14.8,62.2611,7.65,0.0,0.0,0.0,0.0,0.03473716,0.6360481,Madrugada,"Point (30, 180)"
1940-01-01,14.9,63.137814,7.95,0.0,0.0,0.0,0.0,0.019676346,0.62527704,Madrugada,"Point (30, 180)"
1940-01-01,14.85,66.87095,8.75,0.1,0.1,0.0,0.0,0.009477891,0.56013274,Madrugada,"Point (30, 180)"
1940-01-01,14.9,71.29628,9.75,0.1,0.1,0.0,0.0,0.013719685,0.4868561,Madrugada,"Point (30, 180)"
1940-01-01,15.25,73.049255,10.45,0.1,0.1,0.0,0.0,0.018727329,0.46750247,Madrugada,"Point (30, 180)"
1940-01-01,15.75,73.870384,11.1,0.1,0.1,0.0,0.0,0.026779266,0.4679886,Madrugada,"Point (30, 180)"
1940-01-01,16.05,76.909225,12.0,0.2,0.2,0.0,0.0,0.028330183,0.421538,Madrugada,"Point (30, 180)"
1940-01-01,16.5,78.76582,12.8,0.4,0.4,0.0,0.0,0.029443609,0.39888775,Madrugada,"Point (30, 180)"
1940-01-01,16.95,80.648865,13.6,1.2,1.2,0.0,0.0,0.030074686,0.37401974,Madrugada,"Point (30, 180)"
1940-01-01,17.65,82.32281,14.6,0.3,0.3,0.0,0.0,0.02983086,0.35708022,Madrugada,"Point (30, 180)"
1940-01-01,17.7,87.51239,15.6,0.2,0.2,0.0,0.0,0.046048198,0.25302863,Madrugada,"Point (30, 180)"
1940-01-01,18.55,79.57268,14.95,1.1,1.1,0.0,0.0,0.09699196,0.43659127,Madrugada,"Point (30, 180)"
1940-01-01,14.6,81.13124,11.4,0.8,0.8,0.0,0.0,0.10299985,0.3138944,Madrugada,"Point (30, 180)"
1940-01-01,14.75,82.77418,11.85,0.7,0.7,0.0,0.0,0.13620669,0.28934014,Madrugada,"Point (30, 180)"
1940-01-01,16.25,74.94028,11.8,,,0.0,0.0,,0.46335208,Madrugada,"Point (30, -120)"
1940-01-01,16.2,76.42818,12.05,,,0.0,0.0,,0.4344505,Madrugada,"Point (30, -120)"
1940-01-01,16.15,78.19961,12.35,,,0.0,0.0,,0.40051746,Madrugada,"Point (30, -120)"
1940-01-01,16.05,81.056404,12.8,,,0.0,0.0,,0.34581363,Madrugada,"Point (30, -120)"
1940-01-01,16.0,82.38594,13.0,,,0.0,0.0,,0.32051575,Madrugada,"Point (30, -120)"
1940-01-01,16.0,82.6555,13.05,,,0.0,0.0,,0.31561005,Madrugada,"Point (30, -120)"
1940-01-01,16.15,81.33506,12.95,,,0.0,0.0,,0.3429017,Madrugada,"Point (30, -120)"
1940-01-01,16.05,80.527466,12.7,0.0,0.0,0.0,0.0,0.0071075982,0.35547125,Madrugada,"Point (30, -120)"
1940-01-01,16.0,81.31547,12.8,0.0,0.0,0.0,0.0,0.002788968,0.33999848,Madrugada,"Point (30, -120)"
1940-01-01,16.05,80.26414,12.65,0.0,0.0,0.0,0.0,0.0,0.36027956,Madrugada,"Point (30, -120)"
1940-01-01,16.1,82.12973,13.05,0.0,0.0,0.0,0.0,0.008159728,0.3272568,Madrugada,"Point (30, -120)"
1940-01-01,16.05,82.66163,13.1,0.0,0.0,0.0,0.0,0.011683465,0.3165053,Madrugada,"Point (30, -120)"
1940-01-01,16.0,82.92582,13.1,0.0,0.0,0.0,0.0,0.013853342,0.31069016,Madrugada,"Point (30, -120)"
1940-01-01,16.0,82.38594,13.0,0.0,0.0,0.0,0.0,0.018125353,0.32051575,Madrugada,"Point (30, -120)"
1940-01-01,16.05,81.5884,12.9,0.0,0.0,0.0,0.0,0.020112759,0.33610022,Madrugada,"Point (30, -120)"
1940-01-01,16.0,81.04977,12.75,0.0,0.0,0.0,0.0,0.019823605,0.34483433,Madrugada,"Point (30, -120)"
1940-01-01,16.0,80.784836,12.7,0.0,0.0,0.0,0.0,0.04394271,0.3496561,Madrugada,"Point (30, -120)"
1940-01-01,16.05,80.527466,12.7,0.0,0.0,0.0,0.0,0.10613682,0.35547125,Madrugada,"Point (30, -120)"
1940-01-01,16.1,80.008484,12.65,0.0,0.0,0.0,0.0,0.17582366,0.36611116,Madrugada,"Point (30, -120)"
1940-01-01,16.2,79.499954,12.65,0.0,0.0,0.0,0.0,0.22384323,0.3778231,Madrugada,"Point (30, -120)"
1940-01-01,16.2,78.98057,12.55,0.0,0.0,0.0,0.0,0.26619476,0.38739753,Madrugada,"Point (30, -120)"
1940-01-01,16.25,77.958275,12.4,0.0,0.0,0.0,0.0,0.26661873,0.40753686,Madrugada,"Point (30, -120)"
1940-01-01,16.15,74.67654,11.65,0.0,0.0,0.0,0.0,0.25917694,0.4652604,Madrugada,"Point (30, -120)"
1940-01-01,16.15,74.18483,11.55,0.0,0.0,0.0,0.0,0.21373464,0.47429657,Madrugada,"Point (30, -120)"
1940-01-01,16.15,74.67654,11.65,0.0,0.0,0.0,0.0,0.114604704,0.4652604,Madrugada,"Point (30, -120)"
1940-01-01,16.2,74.93187,11.75,0.0,0.0,0.0,0.0,0.053561594,0.4620359,Madrugada,"Point (30, -120)"
1940-01-01,16.3,74.94871,11.85,0.0,0.0,0.0,0.0,0.04829694,0.46467125,Madrugada,"Point (30, -120)"
1940-01-01,16.35,74.46451,11.8,0.0,0.0,0.0,0.0,0.016742555,0.4751625,Madrugada,"Point (30, -120)"
1940-01-01,16.3,73.96611,11.65,0.0,0.0,0.0,0.0,0.005163354,0.48290205,Madrugada,"Point (30, -120)"
1940-01-01,16.25,74.69349,11.75,0.0,0.0,0.0,0.0,0.00045449202,0.46791625,Madrugada,"Point (30, -120)"
1940-01-01,16.25,76.43616,12.1,0.0,0.0,0.0,0.0,0.019397473,0.4356866,Madrugada,"Point (30, -120)"
1940-01-01,16.25,78.21455,12.45,0.0,0.0,0.0,0.0,0.02408606,0.4027977,Madrugada,"Point (30, -120)"
1940-01-01,16.25,78.47154,12.5,0.0,0.0,0.0,0.0,0.0051044994,0.3980447,Madrugada,"Point (30, -120)"
1940-01-01,16.3,77.45567,12.35,0.0,0.0,0.0,0.0,0.0032400372,0.41815913,Madrugada,"Point (30, -120)"
1940-01-01,16.1,77.424866,12.15,0.0,0.0,0.0,0.0,0.0023052264,0.4134364,Madrugada,"Point (30, -120)"
1940-01-01,16.0,78.69268,12.3,0.0,0.0,0.0,0.0,0.0,0.38773525,Madrugada,"Point (30, -120)"
1940-01-01,16.0,79.2112,12.4,0.0,0.0,0.0,0.0,0.006451925,0.3782978,Madrugada,"Point (30, -120)"
1940-01-01,16.15,79.49287,12.6,0.0,0.0,0.0,0.0,0.016500993,0.37675273,Madrugada,"Point (30, -120)"
1940-01-01,16.25,79.50703,12.7,0.0,0.0,0.0,0.0,0.012808498,0.37889516,Madrugada,"Point (30, -120)"
1940-01-01,16.35,80.0431,12.9,0.0,0.0,0.0,0.0,0.014095479,0.37133455,Madrugada,"Point (30, -120)"
1940-01-01,16.45,80.84497,13.15,0.0,0.0,0.0,0.0,0.037637554,0.35868227,Madrugada,"Point (30, -120)"
1940-01-01,16.6,81.92535,13.5,0.0,0.0,0.0,0.0,0.07818062,0.34168494,Madrugada,"Point (30, -120)"
1940-01-01,16.75,82.47858,13.75,0.0,0.0,0.0,0.0,0.09184715,0.3343886,Madrugada,"Point (30, -120)"
1940-01-01,16.9,82.229774,13.85,0.0,0.0,0.0,0.0,0.12797911,0.3423736,Madrugada,"Point (30, -120)"
1940-01-01,16.95,83.039795,14.05,0.0,0.0,0.0,0.0,0.15266299,0.32779884,Madrugada,"Point (30, -120)"
1940-01-01,16.95,83.5795,14.15,0.0,0.0,0.0,0.0,0.17521438,0.31736565,Madrugada,"Point (30, -120)"
1940-01-01,16.6,83.53884,13.8,0.0,0.0,0.0,0.0,0.20287764,0.3111775,Madrugada,"Point (30, -120)"
1940-01-01,16.65,83.81621,13.9,0.0,0.0,0.0,0.0,0.17766735,0.30690515,Madrugada,"Point (30, -120)"
1940-01-01,23.432,75.87146,18.932,,,0.0,0.0,,0.6955998,Madrugada,"Point (30, -60)"
1940-01-01,23.282,73.97251,18.382,,,0.0,0.0,,0.74362683,Madrugada,"Point (30, -60)"
1940-01-01,23.132,74.64605,18.382,,,0.0,0.0,,0.7178583,Madrugada,"Point (30, -60)"
1940-01-01,22.932,75.55487,18.382,,,0.0,0.0,,0.68381524,Madrugada,"Point (30, -60)"
1940-01-01,22.732,75.998116,18.282,,,0.0,0.0,,0.66334724,Madrugada,"Point (30, -60)"
1940-01-01,22.581999,74.32048,17.782,,,0.0,0.0,,0.70332,Madrugada,"Point (30, -60)"
1940-01-01,22.532,73.1499,17.482,,,0.0,0.0,,0.73317194,Madrugada,"Point (30, -60)"
1940-01-01,22.532,73.38105,17.532,0.0,0.0,0.0,0.0,0.061628345,0.7268572,Madrugada,"Point (30, -60)"
1940-01-01,22.581999,73.62143,17.632,0.0,0.0,0.0,0.0,0.06763577,0.72247505,Madrugada,"Point (30, -60)"
1940-01-01,22.632,73.62999,17.682,0.0,0.0,0.0,0.0,0.07821529,0.72442913,Madrugada,"Point (30, -60)"
1940-01-01,23.081999,74.4041,18.282,0.0,0.0,0.0,0.0,0.08037863,0.72253084,Madrugada,"Point (30, -60)"
1940-01-01,23.032,73.69837,18.082,0.0,0.0,0.0,0.0,0.07302822,0.74022484,Madrugada,"Point (30, -60)"
1940-01-01,23.032,72.77747,17.882,0.0,0.0,0.0,0.0,0.09984795,0.76615477,Madrugada,"Point (30, -60)"
1940-01-01,22.982,71.631485,17.582,0.0,0.0,0.0,0.0,0.17107444,0.7960174,Madrugada,"Point (30, -60)"
1940-01-01,23.032,66.82141,16.532,0.0,0.0,0.0,0.0,0.25161776,0.933879,Madrugada,"Point (30, -60)"
1940-01-01,23.182,64.55276,16.132,0.0,0.0,0.0,0.0,0.30078167,1.0068394,Madrugada,"Point (30, -60)"
1940-01-01,23.232,63.94873,16.032,0.0,0.0,0.0,0.0,0.32705575,1.0270962,Madrugada,"Point (30, -60)"
1940-01-01,23.382,63.37214,16.032,0.0,0.0,0.0,0.0,0.3226686,1.0530015,Madrugada,"Point (30, -60)"
1940-01-01,23.532,62.80138,16.032,0.0,0.0,0.0,0.0,0.28907767,1.0791117,Madrugada,"Point (30, -60)"
1940-01-01,23.632,62.42409,16.032,0.0,0.0,0.0,0.0,0.2780904,1.0966336,Madrugada,"Point (30, -60)"
1940-01-01,23.632,62.62357,16.082,0.0,0.0,0.0,0.0,0.2004715,1.090808,Madrugada,"Point (30, -60)"
1940-01-01,23.682,62.43528,16.082,0.0,0.0,0.0,0.0,0.14317702,1.0996035,Madrugada,"Point (30, -60)"
1940-01-01,23.682,62.634727,16.132,0.0,0.0,0.0,0.0,0.13131215,1.0937616,Madrugada,"Point (30, -60)"
1940-01-01,23.682,63.2364,16.282,0.0,0.0,0.0,0.0,0.109556794,1.0761377,Madrugada,"Point (30, -60)"
1940-01-01,23.581999,62.412918,15.982,0.0,0.0,0.0,0.0,0.1230884,1.0936706,Madrugada,"Point (30, -60)"
1940-01-01,23.432,62.979923,15.982,0.0,0.0,0.0,0.0,0.1332835,1.067491,Madrugada,"Point (30, -60)"
1940-01-01,23.132,65.78771,16.382,0.0,0.0,0.0,0.0,0.12901649,0.96881723,Madrugada,"Point (30, -60)"
1940-01-01,23.132,68.12648,16.932,0.0,0.0,0.0,0.0,0.11817725,0.9025519,Madrugada,"Point (30, -60)"
1940-01-01,23.331999,66.882835,16.832,0.1,0.1,0.0,0.0,0.13135149,0.94915485,Madrugada,"Point (30, -60)"
1940-01-01,23.682,65.07203,16.732,0.1,0.1,0.0,0.0,0.14899224,1.0223721,Madrugada,"Point (30, -60)"
1940-01-01,24.032,63.112614,16.582,0.0,0.0,0.0,0.0,0.16450235,1.1026622,Madrugada,"Point (30, -60)"
1940-01-01,24.232,62.558094,16.632,0.0,0.0,0.0,0.0,0.1738584,1.1327238,Madrugada,"Point (30, -60)"
1940-01-01,24.331999,64.187195,17.132,0.0,0.0,0.0,0.0,0.16922352,1.0899003,Madrugada,"Point (30, -60)"
1940-01-01,24.482,64.6266,17.382,0.1,0.1,0.0,0.0,0.17253223,1.086203,Madrugada,"Point (30, -60)"
1940-01-01,24.682,64.26263,17.482,0.0,0.0,0.0,0.0,0.17251442,1.1105521,Madrugada,"Point (30, -60)"
1940-01-01,24.782,65.5105,17.882,0.0,0.0,0.0,0.0,0.16714674,1.0781503,Madrugada,"Point (30, -60)"
1940-01-01,24.732,67.590126,18.332,0.0,0.0,0.0,0.0,0.17828993,1.0100887,Madrugada,"Point (30, -60)"
1940-01-01,24.682,69.51153,18.732,0.0,0.0,0.0,0.0,0.22397079,0.9473467,Madrugada,"Point (30, -60)"
1940-01-01,24.831999,68.462036,18.632,0.0,0.0,0.0,0.0,0.29887456,0.98876715,Madrugada,"Point (30, -60)"
1940-01-01,25.032,67.6501,18.632,0.0,0.0,0.0,0.0,0.34779698,1.0263722,Madrugada,"Point (30, -60)"
1940-01-01,24.831999,70.63315,19.132,0.1,0.1,0.0,0.0,0.34155306,0.9206617,Madrugada,"Point (30, -60)"
1940-01-01,24.382,75.55166,19.782,0.2,0.2,0.0,0.0,0.31218562,0.7461102,Madrugada,"Point (30, -60)"
1940-01-01,24.081999,77.88236,19.982,0.1,0.1,0.0,0.0,0.25746033,0.6629584,Madrugada,"Point (30, -60)"
